url_path,views_total,views_unique
/Unity-Technologies/Megacity-Sample,712,417
/Unity-Technologies/Megacity-Sample/tree/master/Assets,113,58
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts,67,34
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay,47,30
/Unity-Technologies/Megacity-Sample/issues,24,19
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Authoring,24,14
/Unity-Technologies/Megacity-Sample/tree/master/Packages,22,12
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay/PlayerController,20,13
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Authoring/Traffic,19,5
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Utils,15,10
