url_path,views_total,views_unique
/Unity-Technologies/Megacity-Sample,893,510
/Unity-Technologies/Megacity-Sample/tree/master/Assets,130,87
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay,87,39
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts,86,47
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay/PlayerController,49,22
/Unity-Technologies/Megacity-Sample/issues,46,29
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Authoring,39,18
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay/Traffic,24,14
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Utils,22,12
/Unity-Technologies/Megacity-Sample/issues/1,21,19
