url_path,views_total,views_unique
/Unity-Technologies/Megacity-Sample,817,488
/Unity-Technologies/Megacity-Sample/tree/master/Assets,117,78
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts,81,41
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay,67,34
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Authoring,33,15
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay/PlayerController,32,19
/Unity-Technologies/Megacity-Sample/issues,29,25
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay/Traffic,23,11
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Utils,21,14
/Unity-Technologies/Megacity-Sample/issues/3,17,4
