url_path,views_total,views_unique
/Unity-Technologies/Megacity-Sample,901,515
/Unity-Technologies/Megacity-Sample/tree/master/Assets,134,90
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts,87,47
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay,63,35
/Unity-Technologies/Megacity-Sample/issues,40,26
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Authoring,39,22
/Unity-Technologies/Megacity-Sample/tree/master/Packages,26,20
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay/Streaming,24,13
/Unity-Technologies/Megacity-Sample/commits/master,23,18
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Utils,22,10
