url_path,views_total,views_unique
/Unity-Technologies/Megacity-Sample,633,380
/Unity-Technologies/Megacity-Sample/tree/master/Assets,75,54
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts,38,32
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay,28,18
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Authoring,22,15
/Unity-Technologies/Megacity-Sample/tree/master/Packages,12,11
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay/Streaming,12,8
/Unity-Technologies/Megacity-Sample/tree/master/.github/workflows,12,8
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Utils,10,8
/Unity-Technologies/Megacity-Sample/issues,9,8
