url_path,views_total,views_unique
/Unity-Technologies/Megacity-Sample,717,420
/Unity-Technologies/Megacity-Sample/tree/master/Assets,123,58
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts,77,32
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay,48,27
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Authoring,32,15
/Unity-Technologies/Megacity-Sample/issues,29,23
/Unity-Technologies/Megacity-Sample/tree/master/Packages,26,13
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Authoring/Traffic,24,7
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Utils,19,10
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay/PlayerController,17,10
