url_path,views_total,views_unique
/Unity-Technologies/Megacity-Sample,667,399
/Unity-Technologies/Megacity-Sample/tree/master/Assets,84,61
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts,52,37
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay,40,25
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Authoring,32,18
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay/PlayerController,19,12
/Unity-Technologies/Megacity-Sample/issues,18,14
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Authoring/PlayerController,17,10
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay/Traffic,16,12
/Unity-Technologies/Megacity-Sample/blob/master/Assets/Scripts/Authoring/PlayerController/PlayerCameraTargetAuthoring.cs,13,8
