url_path,views_total,views_unique
/Unity-Technologies/Megacity-Sample,1059,607
/Unity-Technologies/Megacity-Sample/tree/master/Assets,252,104
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts,157,58
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay,112,43
/Unity-Technologies/Megacity-Sample/issues,73,26
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Authoring,59,22
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay/PlayerController,55,21
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay/Streaming,40,16
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay/Traffic,39,15
/Unity-Technologies/Megacity-Sample/branches,29,21
