url_path,views_total,views_unique
/Unity-Technologies/Megacity-Sample,884,501
/Unity-Technologies/Megacity-Sample/tree/master/Assets,125,85
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts,83,44
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay,81,37
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay/PlayerController,50,22
/Unity-Technologies/Megacity-Sample/issues,43,28
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Authoring,40,19
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay/Traffic,23,13
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Utils,23,12
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Authoring/PlayerController,20,13
