url_path,views_total,views_unique
/Unity-Technologies/Megacity-Sample,802,443
/Unity-Technologies/Megacity-Sample/tree/master/Assets,122,89
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts,85,44
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay,60,37
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Authoring,47,24
/Unity-Technologies/Megacity-Sample/issues,47,19
/Unity-Technologies/Megacity-Sample/blob/master/Assets/Scripts/Gameplay/Streaming/StreamingLogicSystem.cs,30,15
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay/Streaming,26,15
/Unity-Technologies/Megacity-Sample/tree/master/Packages,25,17
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Utils,21,19
