url_path,views_total,views_unique
/Unity-Technologies/Megacity-Sample,713,405
/Unity-Technologies/Megacity-Sample/tree/master/Assets,78,56
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts,42,32
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Gameplay,23,19
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Scripts/Authoring,23,17
/Unity-Technologies/Megacity-Sample/issues,15,12
/Unity-Technologies/Megacity-Sample/tree/master/Assets/Prefabs,13,6
/Unity-Technologies/Megacity-Sample/commits/master,12,11
/Unity-Technologies/Megacity-Sample/find/master,12,8
/Unity-Technologies/Megacity-Sample/branches,12,7
